state_code,county_code,county_name,state_name,geo_center
48,355,Nueces,Texas,"27 44m 6.12512s N, 97 30m 58.5139s W"
36,83,Rensselaer,New York,"42 42m 39.7928s N, 73 30m 34.9637s W"
4,25,Yavapai,Arizona,"34 35m 59.4831s N, 112 33m 14.2014s W"
34,27,Morris,New Jersey,"40 51m 43.2152s N, 74 32m 40.2384s W"
29,211,Sullivan,Missouri,"40 12m 38.3098s N, 93 6m 41.4801s W"
48,415,Scurry,Texas,"32 44m 46.7337s N, 100 54m 59.0655s W"
20,25,Clark,Kansas,"37 14m 7.88296s N, 99 49m 13.1077s W"
26,51,Gladwin,Michigan,"43 59m 26.4262s N, 84 23m 17.6867s W"
45,57,Lancaster,South Carolina,"34 41m 12.0549s N, 80 42m 19.5242s W"
34,3,Bergen,New Jersey,"40 57m 34.8184s N, 74 4m 27.2121s W"
72,31,Carolina,Puerto Rico,"18 23m 49.0323s N, 65 58m 7.51914s W"
49,55,Wayne,Utah,"38 19m 27.6555s N, 110 54m 13.6549s W"
17,101,Lawrence,Illinois,"38 43m 11.8129s N, 87 43m 36.2274s W"
17,19,Champaign,Illinois,"40 8m 24.3204s N, 88 11m 57.0144s W"
40,143,Tulsa,Oklahoma,"36 7m 15.9551s N, 95 56m 29.3122s W"
39,121,Noble,Ohio,"39 45m 57.4519s N, 81 27m 20.0182s W"
19,139,Muscatine,Iowa,"41 29m 2.11939s N, 91 6m 45.9225s W"
54,21,Gilmer,West Virginia,"38 55m 26.6224s N, 80 51m 25.5011s W"
28,57,Itawamba,Mississippi,"34 16m 47.9523s N, 88 21m 40.7622s W"
23,13,Knox,Maine,"44 1m 38.2755s N, 69 0m 55.9709s W"
8,21,Conejos,Colorado,"37 12m 2.47512s N, 106 11m 29.8606s W"
22,121,West Baton Rouge,Louisiana,"30 27m 48.2933s N, 91 18m 45.888s W"
51,800,Suffolk,Virginia,"36 42m 6.63577s N, 76 38m 2.56561s W"
29,49,Clinton,Missouri,"39 36m 6.40879s N, 94 24m 16.5385s W"
39,159,Union,Ohio,"40 17m 57.8018s N, 83 22m 17.6717s W"
22,65,Madison,Louisiana,"32 21m 51.8436s N, 91 14m 33.2869s W"
31,27,Cedar,Nebraska,"42 35m 57.3429s N, 97 15m 8.64361s W"
29,63,DeKalb,Missouri,"39 53m 35.4345s N, 94 24m 16.9542s W"
51,683,Manassas,Virginia,"38 44m 52.3721s N, 77 29m 1.71137s W"
72,89,Luquillo,Puerto Rico,"18 22m 7.19016s N, 65 42m 43.7514s W"
42,39,Crawford,Pennsylvania,"41 41m 4.90741s N, 80 6m 22.5994s W"
47,63,Hamblen,Tennessee,"36 13m 1.74686s N, 83 15m 59.9858s W"
48,219,Hockley,Texas,"33 36m 27.5137s N, 102 20m 35.5099s W"
48,365,Panola,Texas,"32 9m 44.4789s N, 94 18m 20.3035s W"
20,197,Wabaunsee,Kansas,"38 57m 11.8486s N, 96 12m 18.0163s W"
34,1,Atlantic,New Jersey,"39 28m 7.78624s N, 74 38m 1.42955s W"
55,71,Manitowoc,Wisconsin,"44 6m 38.4801s N, 87 30m 44.5381s W"
5,137,Stone,Arkansas,"35 51m 35.516s N, 92 9m 24.1666s W"
32,1,Churchill,Nevada,"39 34m 51.155s N, 118 20m 8.80395s W"
9,7,Middlesex,Connecticut,"41 26m 7.3745s N, 72 31m 23.2299s W"
20,39,Decatur,Kansas,"39 47m 5.12337s N, 100 27m 35.6384s W"
39,115,Morgan,Ohio,"39 37m 13.3445s N, 81 51m 9.58283s W"
20,111,Lyon,Kansas,"38 27m 22.2737s N, 96 9m 9.5031s W"
37,109,Lincoln,North Carolina,"35 29m 8.14208s N, 81 13m 24.7175s W"
13,279,Toombs,Georgia,"32 7m 18.1932s N, 82 19m 52.6545s W"
18,171,Warren,Indiana,"40 20m 48.852s N, 87 21m 11.9321s W"
12,41,Gilchrist,Florida,"29 43m 32.9618s N, 82 48m 1.31951s W"
51,595,Emporia,Virginia,"36 41m 43.1878s N, 77 32m 8.19863s W"
18,37,Dubois,Indiana,"38 21m 51.3952s N, 86 52m 47.2876s W"
40,63,Hughes,Oklahoma,"35 2m 54.1066s N, 96 15m 0.676702s W"
30,73,Pondera,Montana,"48 13m 40.5581s N, 112 13m 36.0766s W"
29,119,McDonald,Missouri,"36 37m 43.2264s N, 94 20m 54.0912s W"
48,271,Kinney,Texas,"29 21m 0.747283s N, 100 25m 4.60782s W"
22,61,Lincoln,Louisiana,"32 36m 5.89455s N, 92 39m 53.335s W"
48,359,Oldham,Texas,"35 24m 18.1246s N, 102 36m 10.3342s W"
12,43,Glades,Florida,"26 57m 23.2054s N, 81 11m 20.5058s W"
51,137,Orange,Virginia,"38 14m 46.367s N, 78 0m 49.1995s W"
1,95,Marshall,Alabama,"34 22m 1.06357s N, 86 18m 23.8931s W"
17,53,Ford,Illinois,"40 35m 49.7946s N, 88 13m 23.7858s W"
51,79,Greene,Virginia,"38 17m 51.4344s N, 78 28m 0.729363s W"
66,10,Guam,Guam,"13 26m 33.9344s N, 144 46m 10.0261s E"
39,67,Harrison,Ohio,"40 17m 37.8202s N, 81 5m 28.0892s W"
48,255,Karnes,Texas,"28 54m 20.6603s N, 97 51m 33.8466s W"
17,171,Scott,Illinois,"39 38m 38.8099s N, 90 28m 29.0898s W"
36,113,Warren,New York,"43 33m 39.5107s N, 73 50m 45.6214s W"
55,129,Washburn,Wisconsin,"45 53m 57.045s N, 91 47m 28.4447s W"
13,37,Calhoun,Georgia,"31 31m 45.1102s N, 84 37m 28.2277s W"
48,273,Kleberg,Texas,"27 25m 36.159s N, 97 40m 6.19597s W"
42,11,Berks,Pennsylvania,"40 24m 58.6644s N, 75 55m 33.5961s W"
25,3,Berkshire,Massachusetts,"42 22m 14.4358s N, 73 12m 23.0842s W"
37,45,Cleveland,North Carolina,"35 20m 2.76649s N, 81 33m 19.9697s W"
19,49,Dallas,Iowa,"41 41m 5.48954s N, 94 2m 23.1429s W"
37,185,Warren,North Carolina,"36 23m 47.437s N, 78 6m 24.1817s W"
48,485,Wichita,Texas,"33 59m 16.7894s N, 98 42m 12.7827s W"
37,137,Pamlico,North Carolina,"35 9m 3.67641s N, 76 40m 10.0554s W"
21,113,Jessamine,Kentucky,"37 52m 19.3847s N, 84 34m 51.3741s W"
47,55,Giles,Tennessee,"35 12m 7.74322s N, 87 2m 5.19853s W"
20,191,Sumner,Kansas,"37 14m 14.1912s N, 97 28m 35.5808s W"
13,311,White,Georgia,"34 38m 47.006s N, 83 44m 49.5896s W"
22,59,LaSalle,Louisiana,"31 40m 36.2341s N, 92 9m 37.5714s W"
19,103,Johnson,Iowa,"41 40m 17.4895s N, 91 35m 17.1668s W"
2,90,Fairbanks North Star,Alaska,"64 48m 27.9582s N, 146 33m 55.5223s W"
72,37,Ceiba,Puerto Rico,"18 16m 6.17954s N, 65 33m 33.3158s W"
45,41,Florence,South Carolina,"34 1m 28.1676s N, 79 42m 10.7252s W"
27,3,Anoka,Minnesota,"45 16m 23.6745s N, 93 14m 47.2869s W"
24,45,Wicomico,Maryland,"38 22m 9.87699s N, 75 37m 53.5119s W"
8,123,Weld,Colorado,"40 33m 17.3876s N, 104 23m 33.1129s W"
42,67,Juniata,Pennsylvania,"40 31m 51.8337s N, 77 24m 7.7856s W"
26,107,Mecosta,Michigan,"43 38m 26.7655s N, 85 19m 28.6808s W"
48,75,Childress,Texas,"34 31m 45.1252s N, 100 12m 27.2698s W"
21,227,Warren,Kentucky,"36 59m 36.8764s N, 86 25m 25.6777s W"
19,51,Davis,Iowa,"40 44m 51.6807s N, 92 24m 34.9823s W"
12,75,Levy,Florida,"29 16m 55.9401s N, 82 47m 19.0075s W"
29,169,Pulaski,Missouri,"37 49m 28.6502s N, 92 12m 27.5851s W"
31,9,Blaine,Nebraska,"41 54m 45.9339s N, 99 58m 36.8368s W"
48,151,Fisher,Texas,"32 44m 34.1528s N, 100 24m 7.80518s W"
13,69,Coffee,Georgia,"31 32m 57.3785s N, 82 50m 57.1235s W"
19,83,Hardin,Iowa,"42 23m 1.96915s N, 93 14m 25.449s W"
45,37,Edgefield,South Carolina,"33 46m 20.0727s N, 81 57m 59.1933s W"
33,15,Rockingham,New Hampshire,"42 59m 4.55255s N, 71 5m 20.6136s W"
48,405,San Augustine,Texas,"31 23m 39.1897s N, 94 10m 5.49565s W"
18,85,Kosciusko,Indiana,"41 14m 38.7504s N, 85 51m 38.5837s W"
48,199,Hardin,Texas,"30 19m 56.541s N, 94 23m 24.7978s W"
36,99,Seneca,New York,"42 46m 51.893s N, 76 49m 25.6029s W"
54,71,Pendleton,West Virginia,"38 40m 50.6222s N, 79 21m 3.21693s W"
41,55,Sherman,Oregon,"45 24m 18.9237s N, 120 41m 21.7382s W"
29,215,Texas,Missouri,"37 19m 2.30524s N, 91 57m 54.1969s W"
5,119,Pulaski,Arkansas,"34 46m 11.9112s N, 92 18m 42.9327s W"
40,23,Choctaw,Oklahoma,"34 1m 35.8447s N, 95 33m 7.84913s W"
53,71,Walla Walla,Washington,"46 13m 47.4357s N, 118 28m 42.2511s W"
48,263,Kent,Texas,"33 10m 53.0948s N, 100 46m 39.2498s W"
30,99,Teton,Montana,"47 50m 13.8354s N, 112 14m 26.0785s W"
37,53,Currituck,North Carolina,"36 22m 2.27814s N, 75 56m 13.0171s W"
18,29,Dearborn,Indiana,"39 8m 42.6908s N, 84 58m 23.7307s W"
39,137,Putnam,Ohio,"41 1m 19.4906s N, 84 7m 54.2349s W"
48,411,San Saba,Texas,"31 9m 18.7118s N, 98 49m 3.27383s W"
21,185,Oldham,Kentucky,"38 23m 57.992s N, 85 26m 54.1159s W"
38,65,Oliver,North Dakota,"47 6m 54.9905s N, 101 20m 25.11s W"
50,27,Windsor,Vermont,"43 34m 48.0849s N, 72 35m 10.1782s W"
15,1,Hawaii,Hawaii,"19 36m 8.62854s N, 155 31m 22.3891s W"
26,83,Keweenaw,Michigan,"47 42m 55.0163s N, 88 15m 7.7429s W"
45,65,McCormick,South Carolina,"33 53m 58.3793s N, 82 18m 35.5622s W"
30,61,Mineral,Montana,"47 8m 49.9141s N, 114 59m 54.0195s W"
18,133,Putnam,Indiana,"39 39m 58.5424s N, 86 50m 41.9992s W"
13,317,Wilkes,Georgia,"33 46m 55.0027s N, 82 44m 35.6163s W"
13,35,Butts,Georgia,"33 17m 16.2627s N, 83 57m 25.8102s W"
38,69,Pierce,North Dakota,"48 14m 58.5963s N, 99 58m 18.4984s W"
13,187,Lumpkin,Georgia,"34 34m 19.8802s N, 84 0m 9.561s W"
51,199,York,Virginia,"37 14m 16.9857s N, 76 26m 33.1266s W"
26,73,Isabella,Michigan,"43 38m 26.1656s N, 84 50m 48.4676s W"
47,45,Dyer,Tennessee,"36 3m 32.6081s N, 89 24m 49.5574s W"
25,21,Norfolk,Massachusetts,"42 10m 15.5303s N, 71 11m 1.78505s W"
53,67,Thurston,Washington,"46 55m 46.6569s N, 122 49m 56.2575s W"
37,47,Columbus,North Carolina,"34 15m 56.3223s N, 78 39m 18.1111s W"
48,441,Taylor,Texas,"32 18m 5.29922s N, 99 53m 24.4395s W"
19,189,Winnebago,Iowa,"43 22m 39.244s N, 93 44m 3.1037s W"
48,505,Zapata,Texas,"27 0m 2.80136s N, 99 10m 7.00605s W"
21,19,Boyd,Kentucky,"38 21m 34.4609s N, 82 41m 15.8129s W"
47,101,Lewis,Tennessee,"35 31m 38.2106s N, 87 29m 35.1442s W"
51,810,Virginia Beach,Virginia,"36 46m 39.9476s N, 76 0m 58.7813s W"
44,3,Kent,Rhode Island,"41 40m 24.0764s N, 71 34m 44.4787s W"
29,143,New Madrid,Missouri,"36 35m 40.7231s N, 89 39m 6.59479s W"
53,59,Skamania,Washington,"46 1m 22.7811s N, 121 54m 53.2085s W"
8,109,Saguache,Colorado,"38 4m 49.9899s N, 106 16m 53.6s W"
48,77,Clay,Texas,"33 47m 7.91174s N, 98 12m 30.6119s W"
48,177,Gonzales,Texas,"29 27m 24.24s N, 97 29m 33.0855s W"
12,129,Wakulla,Florida,"30 8m 51.9791s N, 84 22m 32.187s W"
12,127,Volusia,Florida,"29 3m 48.411s N, 81 8m 54.8677s W"
5,113,Polk,Arkansas,"34 29m 9.18574s N, 94 13m 41.0176s W"
18,69,Huntington,Indiana,"40 49m 45.2638s N, 85 29m 17.4202s W"
18,99,Marshall,Indiana,"41 19m 29.4563s N, 86 15m 42.3407s W"
27,45,Fillmore,Minnesota,"43 40m 26.3898s N, 92 5m 24.6022s W"
23,1,Androscoggin,Maine,"44 9m 57.0543s N, 70 12m 23.202s W"
41,35,Klamath,Oregon,"42 41m 11.0722s N, 121 39m 0.435578s W"
36,75,Oswego,New York,"43 27m 49.9797s N, 76 12m 31.2724s W"
51,167,Russell,Virginia,"36 56m 1.9339s N, 82 5m 43.2849s W"
51,510,Alexandria,Virginia,"38 49m 6.43291s N, 77 5m 10.3418s W"
6,67,Sacramento,California,"38 26m 57.5551s N, 121 20m 39.3137s W"
6,9,Calaveras,California,"38 12m 16.5845s N, 120 33m 14.8756s W"
33,9,Grafton,New Hampshire,"43 56m 26.3987s N, 71 49m 14.5912s W"
47,81,Hickman,Tennessee,"35 48m 11.7024s N, 87 28m 23.9096s W"
36,77,Otsego,New York,"42 38m 1.54884s N, 75 1m 57.3814s W"
21,201,Robertson,Kentucky,"38 31m 7.73198s N, 84 3m 7.28711s W"
47,89,Jefferson,Tennessee,"36 3m 3.54308s N, 83 26m 46.7218s W"
8,85,Montrose,Colorado,"38 24m 7.76172s N, 108 16m 10.0241s W"
51,760,Richmond,Virginia,"37 31m 45.9898s N, 77 28m 32.1166s W"
22,55,Lafayette,Louisiana,"30 12m 24.3826s N, 92 3m 49.9756s W"
48,237,Jack,Texas,"33 14m 0.458168s N, 98 10m 20.8509s W"
24,13,Carroll,Maryland,"39 33m 46.275s N, 77 1m 21.0818s W"
53,31,Jefferson,Washington,"47 46m 35.172s N, 123 34m 35.3057s W"
38,97,Traill,North Dakota,"47 27m 15.086s N, 97 9m 41.5961s W"
29,177,Ray,Missouri,"39 21m 8.6906s N, 93 59m 23.5807s W"
28,125,Sharkey,Mississippi,"32 52m 47.0031s N, 90 48m 47.5737s W"
51,750,Radford,Virginia,"37 7m 22.4081s N, 80 33m 31.4966s W"
72,5,Aguadilla,Puerto Rico,"18 28m 49.0448s N, 67 8m 40.9914s W"
18,119,Owen,Indiana,"39 18m 46.1162s N, 86 50m 15.5552s W"
53,13,Columbia,Washington,"46 17m 50.9938s N, 117 54m 28.2321s W"
20,171,Scott,Kansas,"38 28m 55.8097s N, 100 54m 24.6922s W"
1,71,Jackson,Alabama,"34 46m 45.8976s N, 85 59m 57.482s W"
21,197,Powell,Kentucky,"37 49m 52.1232s N, 83 49m 25.5885s W"
39,57,Greene,Ohio,"39 41m 29.3296s N, 83 53m 23.5923s W"
48,187,Guadalupe,Texas,"29 34m 58.9835s N, 97 56m 54.9051s W"
53,29,Island,Washington,"48 9m 46.4293s N, 122 34m 30.9466s W"
19,177,Van Buren,Iowa,"40 45m 11.6436s N, 91 56m 59.9219s W"
42,89,Monroe,Pennsylvania,"41 3m 29.0362s N, 75 20m 22.2556s W"
5,101,Newton,Arkansas,"35 55m 11.9077s N, 93 13m 4.32094s W"
16,17,Bonner,Idaho,"48 18m 0.0900119s N, 116 36m 3.82094s W"
13,47,Catoosa,Georgia,"34 54m 13.1667s N, 85 8m 17.6892s W"
16,11,Bingham,Idaho,"43 12m 59.609s N, 112 23m 53.0827s W"
38,105,Williams,North Dakota,"48 20m 37.2309s N, 103 28m 48.6692s W"
46,5,Beadle,South Dakota,"44 24m 52.1298s N, 98 16m 41.1946s W"
38,7,Billings,North Dakota,"47 1m 24.9027s N, 103 22m 34.6978s W"
13,211,Morgan,Georgia,"33 35m 26.9697s N, 83 29m 32.5763s W"
30,7,Broadwater,Montana,"46 19m 56.7263s N, 111 29m 43.752s W"
49,53,Washington,Utah,"37 16m 49.4621s N, 113 30m 16.9603s W"
13,135,Gwinnett,Georgia,"33 57m 42.1912s N, 84 1m 25.0079s W"
53,51,Pend Oreille,Washington,"48 31m 56.3526s N, 117 16m 26.4053s W"
51,17,Bath,Virginia,"38 3m 31.2798s N, 79 44m 27.8229s W"
30,53,Lincoln,Montana,"48 32m 32.9226s N, 115 24m 18.2911s W"
48,229,Hudspeth,Texas,"31 27m 22.1065s N, 105 23m 11.2419s W"
26,57,Gratiot,Michigan,"43 17m 33.8376s N, 84 36m 17.6798s W"
5,21,Clay,Arkansas,"36 22m 6.21914s N, 90 25m 2.58083s W"
54,109,Wyoming,West Virginia,"37 36m 34.6026s N, 81 32m 57.038s W"
29,85,Hickory,Missouri,"37 56m 26.8285s N, 93 19m 14.5951s W"
39,101,Marion,Ohio,"40 35m 13.8664s N, 83 9m 39.252s W"
6,11,Colusa,California,"39 10m 39.2632s N, 122 14m 13.3066s W"
18,159,Tipton,Indiana,"40 18m 40.8429s N, 86 3m 6.69231s W"
27,155,Traverse,Minnesota,"45 46m 19.8641s N, 96 28m 17.9089s W"
37,143,Perquimans,North Carolina,"36 10m 38.0023s N, 76 24m 27.432s W"
22,81,Red River,Louisiana,"32 5m 35.3275s N, 93 20m 23.5649s W"
48,207,Haskell,Texas,"33 10m 41.6326s N, 99 43m 49.08s W"
40,83,Logan,Oklahoma,"35 55m 9.61964s N, 97 26m 35.9424s W"
22,23,Cameron,Louisiana,"29 50m 48.7391s N, 93 11m 56.0273s W"
48,221,Hood,Texas,"32 25m 47.742s N, 97 49m 56.163s W"
46,117,Stanley,South Dakota,"44 24m 44.3569s N, 100 44m 9.39542s W"
1,25,Clarke,Alabama,"31 40m 35.9745s N, 87 49m 50.9155s W"
13,65,Clinch,Georgia,"30 54m 53.8088s N, 82 42m 22.4534s W"
19,35,Cherokee,Iowa,"42 44m 8.24128s N, 95 37m 25.6994s W"
5,77,Lee,Arkansas,"34 46m 50.2426s N, 90 46m 55.4424s W"
13,239,Quitman,Georgia,"31 52m 2.39002s N, 85 1m 7.62297s W"
9,5,Litchfield,Connecticut,"41 47m 32.9939s N, 73 14m 43.1548s W"
2,185,North Slope,Alaska,"69 21m 48.2826s N, 153 30m 38.1799s W"
23,15,Lincoln,Maine,"43 59m 52.0344s N, 69 31m 32.7333s W"
51,830,Williamsburg,Virginia,"37 16m 9.03644s N, 76 42m 27.3461s W"
48,135,Ector,Texas,"31 52m 9.02107s N, 102 32m 33.8971s W"
37,199,Yancey,North Carolina,"35 53m 56.2128s N, 82 18m 27.4607s W"
48,17,Bailey,Texas,"34 4m 6.69728s N, 102 49m 47.6872s W"
21,173,Montgomery,Kentucky,"38 2m 0.682086s N, 83 54m 47.1203s W"
17,3,Alexander,Illinois,"37 11m 29.7361s N, 89 20m 15.3748s W"
16,83,Twin Falls,Idaho,"42 21m 21.1532s N, 114 40m 1.7345s W"
26,55,Grand Traverse,Michigan,"44 42m 58.4607s N, 85 33m 7.93169s W"
20,41,Dickinson,Kansas,"38 51m 59.4021s N, 97 9m 9.73003s W"
40,129,Roger Mills,Oklahoma,"35 41m 18.0964s N, 99 41m 44.5478s W"
45,39,Fairfield,South Carolina,"34 23m 42.4001s N, 81 7m 16.425s W"
72,75,Juana Díaz,Puerto Rico,"17 59m 49.9863s N, 66 29m 25.3375s W"
8,121,Washington,Colorado,"39 58m 15.8224s N, 103 12m 4.51037s W"
48,33,Borden,Texas,"32 44m 37.2989s N, 101 25m 54.2957s W"
20,131,Nemaha,Kansas,"39 47m 0.411383s N, 96 0m 50.766s W"
6,5,Amador,California,"38 26m 47.0022s N, 120 39m 4.01624s W"
5,125,Saline,Arkansas,"34 38m 47.8262s N, 92 40m 35.672s W"
20,119,Meade,Kansas,"37 14m 17.5071s N, 100 21m 58.2489s W"
30,71,Phillips,Montana,"48 15m 33.057s N, 107 54m 47.6484s W"
46,37,Day,South Dakota,"45 22m 1.74571s N, 97 36m 26.6724s W"
18,1,Adams,Indiana,"40 44m 44.3758s N, 84 56m 11.957s W"
22,11,Beauregard,Louisiana,"30 38m 54.4874s N, 93 20m 36.0204s W"
48,1,Anderson,Texas,"31 48m 47.9724s N, 95 39m 9.16985s W"
51,33,Caroline,Virginia,"38 1m 36.1859s N, 77 20m 49.3683s W"
46,51,Grant,South Dakota,"45 10m 18.9658s N, 96 46m 3.70096s W"
42,129,Westmoreland,Pennsylvania,"40 18m 38.618s N, 79 28m 1.05853s W"
27,135,Roseau,Minnesota,"48 46m 30.5019s N, 95 48m 38.9418s W"
37,37,Chatham,North Carolina,"35 42m 9.25967s N, 79 15m 18.9931s W"
48,265,Kerr,Texas,"30 3m 41.3417s N, 99 21m 0.575122s W"
28,17,Chickasaw,Mississippi,"33 55m 14.8795s N, 88 56m 52.3096s W"
13,49,Charlton,Georgia,"30 46m 54.2179s N, 82 8m 15.6773s W"
16,55,Kootenai,Idaho,"47 40m 27.6839s N, 116 42m 6.34331s W"
48,41,Brazos,Texas,"30 39m 38.8763s N, 96 18m 8.5858s W"
37,69,Franklin,North Carolina,"36 4m 57.9841s N, 78 17m 8.5077s W"
30,59,Meagher,Montana,"46 35m 53.6067s N, 110 53m 8.38099s W"
51,89,Henry,Virginia,"36 40m 57.9816s N, 79 52m 26.229s W"
26,163,Wayne,Michigan,"42 17m 5.08371s N, 83 15m 40.0783s W"
39,145,Scioto,Ohio,"38 48m 14.263s N, 82 59m 34.1917s W"
47,27,Clay,Tennessee,"36 33m 4.1656s N, 85 32m 37.8931s W"
21,177,Muhlenberg,Kentucky,"37 12m 56.8522s N, 87 8m 31.35s W"
12,86,Miami-Dade,Florida,"25 36m 32.2829s N, 80 29m 55.2023s W"
51,9,Amherst,Virginia,"37 36m 17.2509s N, 79 8m 42.5153s W"
72,73,Jayuya,Puerto Rico,"18 12m 38.3253s N, 66 35m 18.4032s W"
48,149,Fayette,Texas,"29 52m 36.4325s N, 96 55m 11.1422s W"
48,477,Washington,Texas,"30 12m 52.3095s N, 96 24m 12.3976s W"
42,23,Cameron,Pennsylvania,"41 26m 12.4959s N, 78 12m 13.5986s W"
17,23,Clark,Illinois,"39 20m 0.8717s N, 87 47m 15.7827s W"
19,13,Black Hawk,Iowa,"42 28m 12.3447s N, 92 18m 31.7509s W"
17,161,Rock Island,Illinois,"41 28m 2.38285s N, 90 34m 2.68537s W"
18,15,Carroll,Indiana,"40 34m 58.2908s N, 86 33m 48.5429s W"
42,101,Philadelphia,Pennsylvania,"40 0m 27.4898s N, 75 8m 2.20085s W"
27,165,Watonwan,Minnesota,"43 58m 42.3404s N, 94 36m 50.6182s W"
16,39,Elmore,Idaho,"43 21m 13.9874s N, 115 28m 9.34447s W"
13,15,Bartow,Georgia,"34 14m 15.5835s N, 84 50m 25.2185s W"
29,153,Ozark,Missouri,"36 38m 57.5588s N, 92 26m 40.7888s W"
16,23,Butte,Idaho,"43 43m 22.5579s N, 113 10m 19.3161s W"
72,19,Barranquitas,Puerto Rico,"18 12m 6.14242s N, 66 18m 35.5412s W"
49,57,Weber,Utah,"41 16m 11.4349s N, 111 54m 48.1822s W"
29,127,Marion,Missouri,"39 48m 21.4755s N, 91 37m 20.4528s W"
36,19,Clinton,New York,"44 44m 46.4149s N, 73 40m 41.4255s W"
45,3,Aiken,South Carolina,"33 32m 39.463s N, 81 38m 4.90143s W"
45,71,Newberry,South Carolina,"34 17m 23.3225s N, 81 36m 0.431474s W"
46,135,Yankton,South Dakota,"43 0m 32.2767s N, 97 23m 41.1544s W"
72,113,Ponce,Puerto Rico,"18 0m 9.81592s N, 66 36m 26.1318s W"
42,131,Wyoming,Pennsylvania,"41 31m 5.98611s N, 76 0m 59.5852s W"
2,68,Denali,Alaska,"63 40m 17.911s N, 150 0m 42.1728s W"
21,217,Taylor,Kentucky,"37 21m 59.2362s N, 85 19m 40.2048s W"
54,45,Logan,West Virginia,"37 49m 53.522s N, 81 56m 7.22574s W"
20,121,Miami,Kansas,"38 33m 48.8996s N, 94 50m 17.0051s W"
51,153,Prince William,Virginia,"38 42m 6.06794s N, 77 28m 39.4297s W"
22,77,Pointe Coupee,Louisiana,"30 42m 33.8245s N, 91 36m 2.83984s W"
17,69,Hardin,Illinois,"37 31m 5.4476s N, 88 16m 0.408465s W"
36,29,Erie,New York,"42 45m 29.6515s N, 78 46m 46.7745s W"
21,65,Estill,Kentucky,"37 41m 32.9333s N, 83 57m 51.5888s W"
41,27,Hood River,Oregon,"45 31m 8.50051s N, 121 39m 3.92899s W"
19,137,Montgomery,Iowa,"41 1m 48.504s N, 95 9m 22.9528s W"
12,35,Flagler,Florida,"29 28m 16.1135s N, 81 17m 34.769s W"
13,231,Pike,Georgia,"33 5m 32.1549s N, 84 23m 21.2447s W"
46,9,Bon Homme,South Dakota,"42 59m 18.1405s N, 97 53m 4.74307s W"
45,75,Orangeburg,South Carolina,"33 26m 20.3693s N, 80 48m 1.07905s W"
48,79,Cochran,Texas,"33 36m 14.9128s N, 102 49m 42.3683s W"
37,99,Jackson,North Carolina,"35 17m 15.3119s N, 83 8m 27.0586s W"
49,43,Summit,Utah,"40 52m 5.39896s N, 110 57m 21.2164s W"
40,31,Comanche,Oklahoma,"34 39m 43.6406s N, 98 28m 18.0467s W"
6,49,Modoc,California,"41 35m 23.4009s N, 120 43m 30.1043s W"
47,35,Cumberland,Tennessee,"35 57m 1.39646s N, 84 59m 54.0657s W"
27,141,Sherburne,Minnesota,"45 26m 38.2312s N, 93 46m 28.5415s W"
46,35,Davison,South Dakota,"43 40m 29.0562s N, 98 8m 45.5528s W"
13,235,Pulaski,Georgia,"32 13m 56.2767s N, 83 28m 33.4601s W"
21,143,Lyon,Kentucky,"37 1m 8.86849s N, 88 4m 59.8134s W"
13,299,Ware,Georgia,"31 3m 13.077s N, 82 25m 25.2328s W"
13,287,Turner,Georgia,"31 42m 58.9851s N, 83 37m 26.7347s W"
17,13,Calhoun,Illinois,"39 10m 9.47254s N, 90 40m 3.25976s W"
39,39,Defiance,Ohio,"41 19m 26.0979s N, 84 29m 25.7824s W"
12,59,Holmes,Florida,"30 52m 4.40619s N, 85 48m 50.7685s W"
28,59,Jackson,Mississippi,"30 27m 46.3953s N, 88 37m 22.2297s W"
4,15,Mohave,Arizona,"35 42m 14.6106s N, 113 45m 28.4782s W"
45,51,Horry,South Carolina,"33 54m 16.5994s N, 78 58m 34.0948s W"
31,29,Chase,Nebraska,"40 31m 27.1047s N, 101 41m 52.6092s W"
29,213,Taney,Missouri,"36 39m 17.0453s N, 93 2m 27.9856s W"
13,209,Montgomery,Georgia,"32 10m 24.1112s N, 82 32m 5.34212s W"
48,363,Palo Pinto,Texas,"32 45m 11.4494s N, 98 18m 46.877s W"
40,7,Beaver,Oklahoma,"36 44m 58.9475s N, 100 28m 36.6054s W"
6,107,Tulare,California,"36 13m 12.564s N, 118 48m 1.70093s W"
51,163,Rockbridge,Virginia,"37 48m 52.1606s N, 79 26m 50.2155s W"
47,103,Lincoln,Tennessee,"35 8m 25.8603s N, 86 35m 20.1899s W"
47,37,Davidson,Tennessee,"36 10m 10.3064s N, 86 47m 5.36673s W"
56,19,Johnson,Wyoming,"44 2m 19.5886s N, 106 35m 4.67805s W"
72,71,Isabela,Puerto Rico,"18 28m 59.0001s N, 67 0m 50.9823s W"
42,41,Cumberland,Pennsylvania,"40 9m 49.0844s N, 77 15m 55.8858s W"
36,13,Chautauqua,New York,"42 18m 10.5875s N, 79 24m 20.7275s W"
51,195,Wise,Virginia,"36 58m 30.8033s N, 82 37m 16.3275s W"
28,25,Clay,Mississippi,"33 39m 20.3998s N, 88 46m 53.6742s W"
48,283,La Salle,Texas,"28 20m 42.2495s N, 99 5m 58.7857s W"
19,119,Lyon,Iowa,"43 22m 49.7891s N, 96 12m 37.0526s W"
